date,modal_price
2005-08-05,500.0
2005-08-06,500.0
2005-08-07,500.0
2005-08-08,450.0
2005-08-09,500.0
2005-08-10,450.0
2005-08-11,500.0
2005-08-12,500.0
2005-08-13,500.0
2005-08-14,487.03703593964366
2005-08-15,461.11111358024584
2005-08-16,450.0
2005-08-17,500.0
2005-08-18,450.0
2005-08-19,500.0
2005-08-20,450.0
2005-08-21,400.0
2005-08-22,500.0
2005-08-23,450.0
2005-08-24,450.0
2005-08-25,450.0
2005-08-26,450.0
2005-08-27,400.0
2005-08-28,400.0
2005-08-29,500.0
2005-08-30,450.0
2005-08-31,500.0
2005-09-01,400.0
2005-09-02,350.0
2005-09-03,350.0
2005-09-04,347.395832307943
2005-09-05,341.66666549479197
2005-09-06,333.854165934245
2005-09-07,325.0
2005-09-08,316.145834065755
2005-09-09,308.33333450520803
2005-09-10,302.604167692057
2005-09-11,300.0
2005-09-12,300.0
2005-09-13,300.0
2005-09-14,300.0
2005-09-15,300.0
2005-09-16,300.0
2005-09-17,250.0
2005-09-18,200.0
2005-09-19,150.0
2005-09-20,200.0
2005-09-21,250.0
2005-09-22,300.0
2005-09-23,300.0
2005-09-24,300.0
2005-09-25,300.0
2005-09-26,300.0
2005-09-27,300.0
2005-09-28,303.5291630217842
2005-09-29,311.8005069756061
2005-09-30,324.59847818953915
2005-10-01,341.64119878406507
2005-10-02,362.55283158519524
2005-10-03,386.82087135361434
2005-10-04,413.7278107508841
2005-10-05,442.237250282279
2005-10-06,470.7945906949787
2005-10-07,496.956890284954
2005-10-08,516.6525795005177
2005-10-09,522.5528330407
2005-10-10,500.0
2005-10-11,450.0
2005-10-12,500.0
2005-10-13,500.0
2005-10-14,500.0
2005-10-15,500.0
2005-10-16,500.0
2005-10-17,400.0
2005-10-18,400.0
2005-10-19,400.0
2005-10-20,400.0
2005-10-21,400.0
2005-10-22,400.0
2005-10-23,500.0
2005-10-24,450.0
2005-10-25,430.8048093723819
2005-10-26,429.9142674698849
2005-10-27,433.18077749791854
2005-10-28,437.8699302004801
2005-10-29,443.0830036821745
2005-10-30,448.43790660497825
2005-10-31,453.74459354117005
2005-11-01,458.8978765571948
2005-11-02,463.8348189400546
2005-11-03,468.5154570737009
2005-11-04,472.91319496288554
2005-11-05,477.0096463087005
2005-11-06,480.79169372180934
2005-11-07,484.2497275270373
2005-11-08,487.3765467406508
2005-11-09,490.16664889105886
2005-11-10,492.6157571151984
2005-11-11,494.7204969211183
2005-11-12,496.47817012423445
2005-11-13,497.88659350163516
2005-11-14,498.94398153325557
2005-11-15,499.6488597878276
2005-11-16,500.0
2005-11-17,500.0
2005-11-18,500.0
2005-11-19,500.0
2005-11-20,500.0
2005-11-21,500.0
2005-11-22,500.0
2005-11-23,500.0
2005-11-24,500.0
2005-11-25,500.0
2005-11-26,500.0
2005-11-27,500.0
2005-11-28,450.0
2005-11-29,500.0
2005-11-30,550.0
2005-12-01,500.0
2005-12-02,550.0
2005-12-03,600.0
2005-12-04,600.0
2005-12-05,600.0
2005-12-06,600.0
2005-12-07,600.0
2005-12-08,600.0
2005-12-09,626.3888873456787
2005-12-10,675.925928669411
2005-12-11,700.0
2005-12-12,650.0
2005-12-13,675.0
2005-12-14,700.0
2005-12-15,714.3540177389849
2005-12-16,717.127071033485
2005-12-17,712.0353229848478
2005-12-18,701.6099063767888
2005-12-19,687.6344079789571
2005-12-20,671.4018686746441
2005-12-21,653.8725792932813
2005-12-22,635.7746476734775
2005-12-23,617.6701714570111
2005-12-24,600.0
2005-12-25,583.1147541773717
2005-12-26,567.2967865280928
2005-12-27,552.7760254158962
2005-12-28,539.7416022687205
2005-12-29,528.3505156701456
2005-12-30,518.7341774095097
2005-12-31,511.00342091935426
2006-01-01,505.252377593515
2006-01-02,501.5615087045926
2006-01-03,500.0
2006-01-04,500.0
2006-01-05,500.0
2006-01-06,600.0
2006-01-07,500.0
2006-01-08,500.0
2006-01-09,500.0
2006-01-10,500.0
2006-01-11,500.0
2006-01-12,500.0
2006-01-13,500.0
2006-01-14,400.0
2006-01-15,500.0
2006-01-16,500.0
2006-01-17,500.0
2006-01-18,500.0
2006-01-19,400.0
2006-01-20,450.0
2006-01-21,487.49999998125
2006-01-22,500.0
2006-01-23,450.0
2006-01-24,600.0
2006-01-25,500.0
2006-01-26,550.0
2006-01-27,500.0
2006-01-28,500.0
2006-01-29,500.0
2006-01-30,550.0
2006-01-31,500.0
2006-02-01,600.0
2006-02-02,500.0
2006-02-03,600.0
2006-02-04,600.0
2006-02-05,500.0
2006-02-06,600.0
2006-02-07,500.0
2006-02-08,400.0
2006-02-09,500.0
2006-02-10,500.0
2006-02-11,500.0
2006-02-12,400.0
2006-02-13,400.0
2006-02-14,400.0
2006-02-15,300.0
2006-02-16,300.0
2006-02-17,300.0
2006-02-18,400.0
2006-02-19,300.0
2006-02-20,300.0
2006-02-21,250.0
2006-02-22,233.33333066666626
2006-02-23,242.85714187755087
2006-02-24,256.2500007500001
2006-02-25,261.1111122962964
2006-02-26,250.0
2006-02-27,225.0
2006-02-28,213.31521712274397
2006-03-01,210.19062142361565
2006-03-02,209.16245897639425
2006-03-03,208.96031598879483
2006-03-04,209.16376775889583
2006-03-05,209.59337262038517
2006-03-06,210.15965157573757
2006-03-07,210.81298932472606
2006-03-08,211.52365945911362
2006-03-09,212.27276634824287
2006-03-10,213.04772421301004
2006-03-11,213.83982623855545
2006-03-12,214.64285709858714
2006-03-13,215.45226126680416
2006-03-14,216.2646236312991
2006-03-15,217.07733365371274
2006-03-16,217.8883616092459
2006-03-17,218.69610556778878
2006-03-18,219.4992843301263
2006-03-19,220.29686098515657
2006-03-20,221.0879873355404
2006-03-21,221.87196283457519
2006-03-22,222.64820379805795
2006-03-23,223.41622001166255
2006-03-24,224.17559674108327
2006-03-25,224.9259807431114
2006-03-26,225.66706927664185
2006-03-27,226.39860138895213
2006-03-28,227.12035094597587
2006-03-29,227.83212101249177
2006-03-30,228.5337392867359
2006-03-31,229.22505436562602
2006-04-01,229.9059326694806
2006-04-02,230.57625589425342
2006-04-03,231.23591888864945
2006-04-04,231.88482787569225
2006-04-05,232.52289895525564
2006-04-06,233.15005683710237
2006-04-07,233.7662337640689
2006-04-08,234.3713685929157
2006-04-09,234.9654060065524
2006-04-10,235.548295836239
2006-04-11,236.1199924762604
2006-04-12,236.68045437668113
2006-04-13,237.2296436022934
2006-04-14,237.76752544789574
2006-04-15,238.29406810168314
2006-04-16,238.80924234987282
2006-04-17,239.3130213167903
2006-04-18,239.80538023554632
2006-04-19,240.28629624518524
2006-04-20,240.75574821080684
2006-04-21,241.21371656368294
2006-04-22,241.66018315882206
2006-04-23,242.09513114780165
2006-04-24,242.51854486499082
2006-04-25,242.93040972554766
2006-04-26,243.33071213379372
2006-04-27,243.71943940075414
2006-04-28,244.09657966981135
2006-04-29,244.46212184955627
2006-04-30,244.81605555303685
2006-05-01,245.1583710427036
2006-05-02,245.48905918043926
2006-05-03,245.8081113821324
2006-05-04,246.11551957632037
2006-05-05,246.41127616648257
2006-05-06,246.69537399661385
2006-05-07,246.9678063197492
2006-05-08,247.22856676914947
2006-05-09,247.47764933188904
2006-05-10,247.71504832461463
2006-05-11,247.94075837127053
2006-05-12,248.15477438260643
2006-05-13,248.35709153730295
2006-05-14,248.54770526456883
2006-05-15,248.72661122807708
2006-05-16,248.89380531112133
2006-05-17,249.04928360288582
2006-05-18,249.1930423857329
2006-05-19,249.32507812342055
2006-05-20,249.4453874501723
2006-05-21,249.55396716052775
2006-05-22,249.6508141999099
2006-05-23,249.73592565585056
2006-05-24,249.8092987498214
2006-05-25,249.8709308296215
2006-05-26,249.92081936227896
2006-05-27,249.9589619274252
2006-05-28,249.98535621110665
2006-05-29,250.0
2006-05-30,250.0
2006-05-31,250.0
2006-06-01,250.0
2006-06-02,250.0
2006-06-03,263.8888864197509
2006-06-04,286.1111135802491
2006-06-05,300.0
2006-06-06,300.0
2006-06-07,300.0
2006-06-08,300.0
2006-06-09,300.0079526210838
2006-06-10,300.02654121942453
2006-06-11,300.05576494660096
2006-06-12,300.0956229449449
2006-06-13,300.1461143474145
2006-06-14,300.2072382774663
2006-06-15,300.27899384892436
2006-06-16,300.3613801658479
2006-06-17,300.454396322396
2006-06-18,300.55804140269095
2006-06-19,300.67231448067844
2006-06-20,300.7972146199861
2006-06-21,300.93274087377927
2006-06-22,301.07889228461454
2006-06-23,301.2356678842906
2006-06-24,301.403066693697
2006-06-25,301.58108772265973
2006-06-26,301.7697299697848
2006-06-27,301.9689924222986
2006-06-28,302.1788740558861
2006-06-29,302.39937383452576
2006-06-30,302.6304907103218
2006-07-01,302.8722236233338
2006-07-02,303.12457150140284
2006-07-03,303.38753325997516
2006-07-04,303.66110780192247
2006-07-05,303.9452940173593
2006-07-06,304.24009078345665
2006-07-07,304.5454969642533
2006-07-08,304.86151141046275
2006-07-09,305.1881329592776
2006-07-10,305.52536043416995
2006-07-11,305.8731926446885
2006-07-12,306.231628386252
2006-07-13,306.60066643993895
2006-07-14,306.9803055722736
2006-07-15,307.37054453500787
2006-07-16,307.7713820648998
2006-07-17,308.1828168834877
2006-07-18,308.60484769686025
2006-07-19,309.03747319542214
2006-07-20,309.4806920536561
2006-07-21,309.93450292988
2006-07-22,310.39890446599964
2006-07-23,310.873895287257
2006-07-24,311.3594740019742
2006-07-25,311.855639201292
2006-07-26,312.362389458904
2006-07-27,312.87972333078574
2006-07-28,313.4076393549186
2006-07-29,313.9461360510088
2006-07-30,314.495211920201
2006-07-31,315.054865444786
2006-08-01,315.625095087904
2006-08-02,316.20589929324126
2006-08-03,316.79727648472124
2006-08-04,317.39922506618984
2006-08-05,318.01174342109505
2006-08-06,318.63482991215983
2006-08-07,319.2684828810488
2006-08-08,319.91270064802876
2006-08-09,320.5674815116225
2006-08-10,321.2328237482554
2006-08-11,321.9087256118961
2006-08-12,322.59518533368924
2006-08-13,323.29220112158134
2006-08-14,323.99977115993937
2006-08-15,324.71789360916137
2006-08-16,325.4465666052799
2006-08-17,326.18578825955706
2006-08-18,326.9355566580721
2006-08-19,327.6958698612995
2006-08-20,328.4667259036803
2006-08-21,329.24812279318314
2006-08-22,330.0400585108573
2006-08-23,330.8425310103765
2006-08-24,331.6555382175733
2006-08-25,332.4790780299639
2006-08-26,333.31314831626355
2006-08-27,334.15774691589127
2006-08-28,335.0128716384651
2006-08-29,335.8785202632864
2006-08-30,336.75469053881324
2006-08-31,337.6413801821236
2006-09-01,338.5385868783664
2006-09-02,339.4463082802013
2006-09-03,340.3645420072271
2006-09-04,341.293285645397
2006-09-05,342.2325367464227
2006-09-06,343.1822928271646
2006-09-07,344.1425513690099
2006-09-08,345.1133098172364
2006-09-09,346.09456558036356
2006-09-10,347.0863160294886
2006-09-11,348.08855849760874
2006-09-12,349.10129027892833
2006-09-13,350.1245086281512
2006-09-14,351.15821075975697
2006-09-15,352.20239384726176
2006-09-16,353.25705502246245
2006-09-17,354.3221913746638
2006-09-18,355.397799949889
2006-09-19,356.4838777500721
2006-09-20,357.58042173223225
2006-09-21,358.6874288076294
2006-09-22,359.80489584090105
2006-09-23,360.93281964917935
2006-09-24,362.07119700118767
2006-09-25,363.22002461631683
2006-09-26,364.37929916368034
2006-09-27,365.5490172611471
2006-09-28,366.72917547435253
2006-09-29,367.9197703156859
2006-09-30,369.12079824325474
2006-10-01,370.3322556598243
2006-10-02,371.5541389117328
2006-10-03,372.78644428778057
2006-10-04,374.0291680180926
2006-10-05,375.2823062729547
2006-10-06,376.5458551616215
2006-10-07,377.8198107310955
2006-10-08,379.1041689648774
2006-10-09,380.3989257816854
2006-10-10,381.7040770341444
2006-10-11,383.01961850744215
2006-10-12,384.3455459179532
2006-10-13,385.68185491182845
2006-10-14,387.02854106355096
2006-10-15,388.38559987445433
2006-10-16,389.7530267712058
2006-10-17,391.13081710425024
2006-10-18,392.51896614621575
2006-10-19,393.9174690902788
2006-10-20,395.32632104848796
2006-10-21,396.74551705004535
2006-10-22,398.1750520395436
2006-10-23,399.614920875158
2006-10-24,401.0651183267927
2006-10-25,402.52563907417704
2006-10-26,403.996477704915
2006-10-27,405.47762871248176
2006-10-28,406.9690864941687
2006-10-29,408.4708453489741
2006-10-30,409.9828994754379
2006-10-31,411.5052429694194
2006-11-01,413.03786982181555
2006-11-02,414.5807739162177
2006-11-03,416.133949026506
2006-11-04,417.697388814378
2006-11-05,419.2710868268111
2006-11-06,420.855036493455
2006-11-07,422.4492311239527
2006-11-08,424.0536639051888
2006-11-09,425.66832789846023
2006-11-10,427.29321603656945
2006-11-11,428.92832112083624
2006-11-12,430.5736358180256
2006-11-13,432.2291526571892
2006-11-14,433.8948640264174
2006-11-15,435.5707621694989
2006-11-16,437.2568391824852
2006-11-17,438.9530870101558
2006-11-18,440.65949744238236
2006-11-19,442.3760621103867
2006-11-20,444.1027724828899
2006-11-21,445.8396198621492
2006-11-22,447.58659537987796
2006-11-23,449.34368999304473
2006-11-24,451.1108944795483
2006-11-25,452.8881994337631
2006-11-26,454.6755952619508
2006-11-27,456.47307217753445
2006-11-28,458.2806201962282
2006-11-29,460.09822913101976
2006-11-30,461.9258885869985
2006-12-01,463.7635879560249
2006-12-02,465.61131641123495
2006-12-03,467.46906290137366
2006-12-04,469.3368161449515
2006-12-05,471.2145646242175
2006-12-06,473.10229657894155
2006-12-07,475.0
2006-12-08,476.90766262275577
2006-12-09,478.8252719202266
2006-12-10,480.75281509603286
2006-12-11,482.6902790771164
2006-12-12,484.63765050622214
2006-12-13,486.5949157341331
2006-12-14,488.56206081164953
2006-12-15,490.53907148130224
2006-12-16,492.5259331687891
2006-12-17,494.5226309741254
2006-12-18,496.52914966249534
2006-12-19,498.5454736547935
2006-12-20,500.5715870178438
2006-12-21,502.6074734542834
2006-12-22,504.6531162920973
2006-12-23,506.7084984737905
2006-12-24,508.773602545182
2006-12-25,510.8484106438059
2006-12-26,512.9329044869029
2006-12-27,515.0270653589859
2006-12-28,517.1308740989606
2006-12-29,519.2443110867846
2006-12-30,521.3673562296435
2006-12-31,523.4999889476239
2007-01-01,525.642188158864
2007-01-02,527.7939322641548
2007-01-03,529.9551991309744
2007-01-04,532.125966076924
2007-01-05,534.3062098525451
2007-01-06,536.4959066234868
2007-01-07,538.6950319519975
2007-01-08,540.9035607777073
2007-01-09,543.1214673976726
2007-01-10,545.3487254456485
2007-01-11,547.5853078705521
2007-01-12,549.8311869140831
2007-01-13,552.0863340874591
2007-01-14,554.3507201472285
2007-01-15,556.6243150701139
2007-01-16,558.907088026844
2007-01-17,561.1990073549241
2007-01-18,563.5000405302949
2007-01-19,565.8101541378269
2007-01-20,568.1293138405942
2007-01-21,570.4574843478669
2007-01-22,572.7946293817624
2007-01-23,575.1407116424856
2007-01-24,577.4956927720912
2007-01-25,579.8595333166926
2007-01-26,582.2321926870395
2007-01-27,584.613629117382
2007-01-28,587.0037996225316
2007-01-29,589.40265995303
2007-01-30,591.8101645483238
2007-01-31,594.2262664878428
2007-02-01,596.6509174398723
2007-02-02,599.0840676080999
2007-02-03,601.5256656757148
2007-02-04,603.975658746928
2007-02-05,606.4339922857707
2007-02-06,608.9006100520251
2007-02-07,611.3754540341279
2007-02-08,613.858464378879
2007-02-09,616.3495793177758
2007-02-10,618.8487350897833
2007-02-11,621.3558658603372
2007-02-12,623.8709036363625
2007-02-13,626.3937781770795
2007-02-14,628.9244169003491
2007-02-15,631.4627447842965
2007-02-16,634.0086842639323
2007-02-17,636.562155122473
2007-02-18,639.1230743770384
2007-02-19,641.6913561583881
2007-02-20,644.2669115843253
2007-02-21,646.8496486263809
2007-02-22,649.439471969355
2007-02-23,652.0362828632653
2007-02-24,654.6399789672215
2007-02-25,657.2504541847038
2007-02-26,659.8675984896921
2007-02-27,662.4912977430439
2007-02-28,665.1214334984793
2007-03-01,667.7578827974787
2007-03-02,670.4005179523498
2007-03-03,673.0492063166535
2007-03-04,675.7038100421307
2007-03-05,678.3641858211848
2007-03-06,681.0301846139155
2007-03-07,683.7016513586082
2007-03-08,686.3784246644988
2007-03-09,689.060336485534
2007-03-10,691.7472117737416
2007-03-11,694.4388681107087
2007-03-12,697.1351153155358
2007-03-13,699.8357550275012
2007-03-14,702.5405802615028
2007-03-15,705.2493749341929
2007-03-16,707.961913358519
2007-03-17,710.6779597041909
2007-03-18,713.3972674213593
2007-03-19,716.1195786245496
2007-03-20,718.8446234336141
2007-03-21,721.5721192681631
2007-03-22,724.3017700915973
2007-03-23,727.0332656004939
2007-03-24,729.7662803546775
2007-03-25,732.5004728428527
2007-03-26,735.2354844781601
2007-03-27,737.9709385174424
2007-03-28,740.7064388973818
2007-03-29,743.4415689799414
2007-03-30,746.1758901987677
2007-03-31,748.9089405973007
2007-04-01,751.640233248356
2007-04-02,754.3692545438078
2007-04-03,757.095462341745
2007-04-04,759.8182839570507
2007-04-05,762.5371139797437
2007-04-06,765.2513119036128
2007-04-07,767.9601995456098
2007-04-08,770.6630582341473
2007-04-09,773.3591257417831
2007-04-10,776.0475929347722
2007-04-11,778.727600108509
2007-04-12,781.3982329739697
2007-04-13,784.0585182557412
2007-04-14,786.7074188570721
2007-04-15,789.3438285414275
2007-04-16,791.9665660731853
2007-04-17,794.574368752198
2007-04-18,797.165885267781
2007-04-19,799.7396677870585
2007-04-20,802.2941631802175
2007-04-21,804.8277032707931
2007-04-22,807.3384939822088
2007-04-23,809.8246032319986
2007-04-24,812.283947401816
2007-04-25,814.7142761838475
2007-04-26,817.1131555716818
2007-04-27,819.4779487250402
2007-04-28,821.8057943917058
2007-04-29,824.0935825149205
2007-04-30,826.337926588437
2007-05-01,828.5351322418032
2007-05-02,830.6811614422002
2007-05-03,832.7715915822532
2007-05-04,834.8015685806993
2007-05-05,836.7657529481471
2007-05-06,838.6582575552693
2007-05-07,840.4725755749133
2007-05-08,842.2014967391543
2007-05-09,843.8370096391858
2007-05-10,845.3701872766236
2007-05-11,846.7910524179797
2007-05-12,848.0884184681305
2007-05-13,849.2497005075619
2007-05-14,850.260689756177
2007-05-15,851.1052829298661
2007-05-16,851.7651556018823
2007-05-17,852.2193655702295
2007-05-18,852.4438680844663
2007-05-19,852.410919201776
2007-05-20,852.0883359484891
2007-05-21,851.438571521991
2007-05-22,850.4175492409489
2007-05-23,848.9731784819684
2007-05-24,847.0434465981482
2007-05-25,844.5539384132037
2007-05-26,841.4145723979433
2007-05-27,837.5152489055719
2007-05-28,832.7199624900392
2007-05-29,826.858706343771
2007-05-30,819.7161385104905
2007-05-31,811.0153907606737
2007-06-01,800.3944046402926
2007-06-02,787.3704355439202
2007-06-03,771.28519537316
2007-06-04,751.217080790111
2007-06-05,725.8348869731103
2007-06-06,693.1418066892052
2007-06-07,650.0
2007-06-08,600.0
2007-06-09,800.0
2007-06-10,800.0
2007-06-11,600.0
2007-06-12,700.0
2007-06-13,700.0
2007-06-14,700.0
2007-06-15,800.0
2007-06-16,800.0
2007-06-17,800.0
2007-06-18,800.0
2007-06-19,800.0
2007-06-20,750.0
2007-06-21,700.0
2007-06-22,700.0
2007-06-23,700.0
2007-06-24,650.0
2007-06-25,800.0
2007-06-26,700.0
2007-06-27,700.0
2007-06-28,650.0
2007-06-29,700.0
2007-06-30,700.0
2007-07-01,700.0
2007-07-02,650.0
2007-07-03,600.0
2007-07-04,700.0
2007-07-05,700.0
2007-07-06,550.0
2007-07-07,600.0
2007-07-08,500.0
2007-07-09,400.0
2007-07-10,500.0
2007-07-11,400.0
2007-07-12,400.0
2007-07-13,400.0
2007-07-14,400.0
2007-07-15,400.0
2007-07-16,400.0
2007-07-17,400.0
2007-07-18,400.0
2007-07-19,400.0
2007-07-20,400.0
2007-07-21,400.0
2007-07-22,400.0
2007-07-23,350.0
2007-07-24,350.0
2007-07-25,400.0
2007-07-26,400.0
2007-07-27,400.0
2007-07-28,400.0
2007-07-29,400.0
2007-07-30,400.0
2007-07-31,400.0
2007-08-01,350.0
2007-08-02,250.0
2007-08-03,350.0
2007-08-04,350.0
2007-08-05,350.0
2007-08-06,400.0
2007-08-07,300.0
2007-08-08,300.0
2007-08-09,300.0
2007-08-10,300.0
2007-08-11,300.0
2007-08-12,300.0
2007-08-13,300.0
2007-08-14,300.0
2007-08-15,300.0
2007-08-16,350.0
2007-08-17,350.0
2007-08-18,300.0
2007-08-19,300.0
2007-08-20,300.0
2007-08-21,300.0
2007-08-22,300.0
2007-08-23,350.0
2007-08-24,400.0
2007-08-25,400.0
2007-08-26,400.0
2007-08-27,350.0
2007-08-28,300.0
2007-08-29,274.8917748667749
2007-08-30,265.96228627943657
2007-08-31,261.3886113708599
2007-09-01,258.6111482874157
2007-09-02,256.7472757009023
2007-09-03,255.41125540137887
2007-09-04,254.4077134903581
2007-09-05,253.627105065242
2007-09-06,253.00324674738735
2007-09-07,252.49379372107975
2007-09-08,252.0703933705824
2007-09-09,251.713346890586
2007-09-10,251.4085417041532
2007-09-11,251.14560236273505
2007-09-12,250.9167303265727
2007-09-13,250.71595071443593
2007-09-14,250.5386086769943
2007-09-15,250.38102393392336
2007-09-16,250.24024840726685
2007-09-17,250.11389275703553
2007-09-18,250.0
2007-09-19,250.0
2007-09-20,250.52147360084678
2007-09-21,251.80475215841022
2007-09-22,253.8226283528076
2007-09-23,256.5478948641562
2007-09-24,259.9533443725732
2007-09-25,264.011769558176
2007-09-26,268.69596310108176
2007-09-27,273.9787176814077
2007-09-28,279.8328259792712
2007-09-29,286.2310806747895
2007-09-30,293.1462744480798
2007-10-01,300.5511999792593
2007-10-02,308.4186499484454
2007-10-03,316.7214170357554
2007-10-04,325.4322939213064
2007-10-05,334.52407328521576
2007-10-06,343.96954780760063
2007-10-07,353.74151016857854
2007-10-08,363.8127530482664
2007-10-09,374.1560691267818
2007-10-10,384.7442510842417
2007-10-11,395.5500916007636
2007-10-12,406.5463833564646
2007-10-13,417.70591903146203
2007-10-14,429.00149130587323
2007-10-15,440.4058928598153
2007-10-16,451.89191637340565
2007-10-17,463.43235452676146
2007-10-18,475.0
2007-10-19,486.56764547323854
2007-10-20,498.10808362659435
2007-10-21,509.5941071401847
2007-10-22,520.9985086941268
2007-10-23,532.2940809685379
2007-10-24,543.4536166435354
2007-10-25,554.4499083992365
2007-10-26,565.2557489157583
2007-10-27,575.8439308732183
2007-10-28,586.1872469517336
2007-10-29,596.2584898314216
2007-10-30,606.0304521923994
2007-10-31,615.4759267147842
2007-11-01,624.5677060786936
2007-11-02,633.2785829642447
2007-11-03,641.5813500515546
2007-11-04,649.4488000207407
2007-11-05,656.8537255519203
2007-11-06,663.7689193252105
2007-11-07,670.1671740207288
2007-11-08,676.0212823185923
2007-11-09,681.3040368989182
2007-11-10,685.988230441824
2007-11-11,690.0466556274268
2007-11-12,693.4521051358438
2007-11-13,696.1773716471923
2007-11-14,698.1952478415898
2007-11-15,699.4785263991532
2007-11-16,700.0
2007-11-17,700.0
2007-11-18,699.1981338257434
2007-11-19,697.3222529767665
2007-11-20,694.3783607294514
2007-11-21,690.3739611792707
2007-11-22,685.3185595138159
2007-11-23,679.2243766885504
2007-11-24,672.1073939529107
2007-11-25,663.9889196394544
2007-11-26,654.8980105652661
2007-11-27,644.8753462741998
2007-11-28,633.9796861072673
2007-11-29,622.2991690757822
2007-11-30,609.9722993399814
2007-12-01,597.2299171660745
2007-12-02,584.4875350311922
2007-12-03,572.5761778838406
2007-12-04,563.4349039167389
2007-12-05,562.8808876006169
2007-12-06,600.0
2007-12-07,700.0
2007-12-08,600.0
2007-12-09,800.0
2007-12-10,700.0
2007-12-11,600.0
2007-12-12,600.0
2007-12-13,650.0
2007-12-14,696.5419217437105
2007-12-15,740.3882010642571
2007-12-16,781.4014035983903
2007-12-17,819.4345908776677
2007-12-18,854.3304843192018
2007-12-19,885.9205393907187
2007-12-20,914.0239184846544
2007-12-21,938.4463493324733
2007-12-22,958.9788537967074
2007-12-23,975.3963295384203
2007-12-24,987.4559643038114
2007-12-25,994.8954593224091
2007-12-26,997.4310344589198
2007-12-27,994.7551831861015
2007-12-28,986.534139992365
2007-12-29,972.4050163134468
2007-12-30,951.9725532436723
2007-12-31,924.8054298403567
2008-01-01,890.4320544094126
2008-01-02,848.3357522771944
2008-01-03,797.9492466113015
2008-01-04,738.6483080836136
2008-01-05,669.7444235869673
2008-01-06,590.4763025508606
2008-01-07,500.0
2008-01-08,400.0
2008-01-09,400.0
2008-01-10,400.0
2008-01-11,400.0
2008-01-12,400.0
2008-01-13,400.0
2008-01-14,400.0
2008-01-15,400.0
2008-01-16,400.0
2008-01-17,400.0
2008-01-18,400.0
2008-01-19,400.0
2008-01-20,400.0
2008-01-21,400.0
2008-01-22,400.0
2008-01-23,400.0
2008-01-24,450.0
2008-01-25,500.0
2008-01-26,529.1666666441081
2008-01-27,539.99999997525
2008-01-28,541.6666666451823
2008-01-29,538.0952380784014
2008-01-30,531.2499999879151
2008-01-31,522.2222222145833
2008-02-01,511.6666666630573
2008-02-02,500.0
2008-02-03,487.4999999923611
2008-02-04,473.3333333137778
2008-02-05,450.0
2008-02-06,400.0
2008-02-07,400.0
2008-02-08,350.0
2008-02-09,316.66666664166667
2008-02-10,300.0
2008-02-11,300.0
2008-02-12,300.0
2008-02-13,300.0
2008-02-14,350.0
2008-02-15,250.0
2008-02-16,250.0
2008-02-17,250.0
2008-02-18,250.0
2008-02-19,250.0
2008-02-20,250.0
2008-02-21,250.0
2008-02-22,250.0
2008-02-23,250.0
2008-02-24,350.0
2008-02-25,350.0
2008-02-26,300.0
2008-02-27,250.0
2008-02-28,250.0
2008-02-29,250.0
2008-03-01,340.740739643347
2008-03-02,522.2222246913582
2008-03-03,600.0
2008-03-04,250.0
2008-03-05,250.0
2008-03-06,250.0
2008-03-07,250.0
2008-03-08,250.0
2008-03-09,250.0
2008-03-10,250.0
2008-03-11,250.0
2008-03-12,250.0
2008-03-13,250.0
2008-03-14,251.8072286145922
2008-03-15,255.9941515979275
2008-03-16,262.3188401596303
2008-03-17,270.4301073341812
2008-03-18,279.79798004285277
2008-03-19,289.583334201389
2008-03-20,298.3739852821295
2008-03-21,303.59477303601216
2008-03-22,300.0
2008-03-23,284.8484831955941
2008-03-24,264.7058851211034
2008-03-25,250.0
2008-03-26,250.0
2008-03-27,250.0
2008-03-28,250.0
2008-03-29,250.0
2008-03-30,264.2857121088427
2008-03-31,287.2727262809914
2008-04-01,312.6086965595466
2008-04-02,335.00000166666723
2008-04-03,350.0
2008-04-04,355.373665179519
2008-04-05,351.9847323629159
2008-04-06,340.7407402713001
2008-04-07,322.8571425414541
2008-04-08,300.0
2008-04-09,274.51612949011445
2008-04-10,249.82036027537737
2008-04-11,231.0810825273922
2008-04-12,226.5116293347755
2008-04-13,250.0
2008-04-14,300.0
2008-04-15,300.0
2008-04-16,297.395832307943
2008-04-17,291.66666549479197
2008-04-18,283.854165934245
2008-04-19,275.0
2008-04-20,266.145834065755
2008-04-21,258.33333450520803
2008-04-22,252.604167692057
2008-04-23,250.0
2008-04-24,250.0
2008-04-25,300.0
2008-04-26,300.0
2008-04-27,300.0
2008-04-28,250.0
2008-04-29,300.0
2008-04-30,250.0
2008-05-01,250.0
2008-05-02,250.0
2008-05-03,250.0
2008-05-04,300.0
2008-05-05,300.0
2008-05-06,300.0
2008-05-07,250.0
2008-05-08,250.0
2008-05-09,250.0
2008-05-10,350.0
2008-05-11,350.0
2008-05-12,350.0
2008-05-13,350.0
2008-05-14,400.0
2008-05-15,400.0
2008-05-16,412.96296186556896
2008-05-17,438.8888913580258
2008-05-18,450.0
2008-05-19,400.0
2008-05-20,450.0
2008-05-21,550.0
2008-05-22,600.0
2008-05-23,600.0
2008-05-24,550.0
2008-05-25,600.0
2008-05-26,600.0
2008-05-27,550.0
2008-05-28,600.0
2008-05-29,600.0
2008-05-30,550.0
